XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
3211.380128,0.015154
3211.621186,0.015131
3211.862244,0.015158
3212.103303,0.015245
3212.344361,0.015400
3212.585420,0.015538
3212.826478,0.015580
3213.067536,0.015520
3213.308595,0.015387
3213.549653,0.015273
3213.790712,0.015227
3214.031770,0.015168
3214.272828,0.015032
3214.513887,0.014867
3214.754945,0.014804
3214.996004,0.014904
3215.237062,0.014996
3215.478121,0.014957
3215.719179,0.014992
3215.960237,0.015225
3216.201296,0.015429
3216.442354,0.015461
3216.683413,0.015519
3216.924471,0.015725
3217.165529,0.015853
3217.406588,0.015685
3217.647646,0.015327
3217.888705,0.015041
3218.129763,0.014957
3218.370821,0.015012
3218.611880,0.015069
3218.852938,0.015018
3219.093997,0.014826
3219.335055,0.014632
3219.576113,0.014635
3219.817172,0.014793
3220.058230,0.014932
3220.299289,0.015040
3220.540347,0.015187
3220.781406,0.015283
3221.022464,0.015247
3221.263522,0.015265
3221.504581,0.015470
3221.745639,0.015586
3221.986698,0.015355
3222.227756,0.014983
3222.468814,0.014797
3222.709873,0.014838
3222.950931,0.014943
3223.191990,0.015001
3223.433048,0.015032
3223.674106,0.015096
3223.915165,0.015222
3224.156223,0.015376
3224.397282,0.015428
3224.638340,0.015302
3224.879398,0.015102
3225.120457,0.014893
3225.361515,0.014603
3225.602574,0.014304
3225.843632,0.014257
3226.084691,0.014540
3226.325749,0.014874
3226.566807,0.015001
3226.807866,0.014981
3227.048924,0.014988
3227.289983,0.015096
3227.531041,0.015273
3227.772099,0.015432
3228.013158,0.015555
3228.254216,0.015663
3228.495275,0.015690
3228.736333,0.015552
3228.977391,0.015350
3229.218450,0.015280
3229.459508,0.015325
3229.700567,0.015316
3229.941625,0.015260
3230.182683,0.015270
3230.423742,0.015324
3230.664800,0.015327
3230.905859,0.015203
3231.146917,0.014936
3231.387976,0.014725
3231.629034,0.014779
3231.870092,0.014980
3232.111151,0.015189
3232.352209,0.015485
3232.593268,0.015737
3232.834326,0.015645
3233.075384,0.015336
3233.316443,0.015218
3233.557501,0.015368
3233.798560,0.015595
3234.039618,0.015745
3234.280676,0.015792
3234.521735,0.015787
3234.762793,0.015754
3235.003852,0.015657
3235.244910,0.015435
3235.485968,0.015061
3235.727027,0.014651
3235.968085,0.014397
3236.209144,0.014309
3236.450202,0.014357
3236.691261,0.014670
3236.932319,0.015170
3237.173377,0.015480
3237.414436,0.015530
3237.655494,0.015661
3237.896553,0.016005
3238.137611,0.016197
3238.378669,0.015944
3238.619728,0.015527
3238.860786,0.015386
3239.101845,0.015509
3239.342903,0.015591
3239.583961,0.015568
3239.825020,0.015594
3240.066078,0.015672
3240.307137,0.015690
3240.548195,0.015665
3240.789253,0.015619
3241.030312,0.015487
3241.271370,0.015354
3241.512429,0.015425
3241.753487,0.015661
3241.994546,0.015806
3242.235604,0.015771
3242.476662,0.015706
3242.717721,0.015734
3242.958779,0.015747
3243.199838,0.015580
3243.440896,0.015341
3243.681954,0.015290
3243.923013,0.015483
3244.164071,0.015735
3244.405130,0.015803
3244.646188,0.015638
3244.887246,0.015443
3245.128305,0.015342
3245.369363,0.015268
3245.610422,0.015264
3245.851480,0.015338
3246.092538,0.015385
3246.333597,0.015494
3246.574655,0.015790
3246.815714,0.016076
3247.056772,0.016116
3247.297831,0.015953
3247.538889,0.015789
3247.779947,0.015805
3248.021006,0.016021
3248.262064,0.016163
3248.503123,0.015932
3248.744181,0.015517
3248.985239,0.015350
3249.226298,0.015433
3249.467356,0.015550
3249.708415,0.015757
3249.949473,0.016083
3250.190531,0.016310
3250.431590,0.016240
3250.672648,0.015890
3250.913707,0.015496
3251.154765,0.015316
3251.395823,0.015331
3251.636882,0.015377
3251.877940,0.015437
3252.118999,0.015569
3252.360057,0.015799
3252.601116,0.016070
3252.842174,0.016188
3253.083232,0.016034
3253.324291,0.015788
3253.565349,0.015685
3253.806408,0.015694
3254.047466,0.015644
3254.288524,0.015528
3254.529583,0.015499
3254.770641,0.015667
3255.011700,0.015979
3255.252758,0.016208
3255.493816,0.016166
3255.734875,0.015887
3255.975933,0.015563
3256.216992,0.015406
3256.458050,0.015508
3256.699108,0.015773
3256.940167,0.016068
3257.181225,0.016348
3257.422284,0.016553
3257.663342,0.016605
3257.904401,0.016519
3258.145459,0.016298
3258.386517,0.015939
3258.627576,0.015626
3258.868634,0.015562
3259.109693,0.015707
3259.350751,0.015907
3259.591809,0.016020
3259.832868,0.015941
3260.073926,0.015742
3260.314985,0.015656
3260.556043,0.015725
3260.797101,0.015688
3261.038160,0.015418
3261.279218,0.015137
3261.520277,0.015072
3261.761335,0.015168
3262.002393,0.015294
3262.243452,0.015477
3262.484510,0.015728
3262.725569,0.015886
3262.966627,0.015858
3263.207686,0.015772
3263.448744,0.015805
3263.689802,0.015896
3263.930861,0.015825
3264.171919,0.015631
3264.412978,0.015559
3264.654036,0.015648
3264.895094,0.015774
3265.136153,0.015877
3265.377211,0.015931
3265.618270,0.015971
3265.859328,0.016038
3266.100386,0.016050
3266.341445,0.015957
3266.582503,0.015890
3266.823562,0.015879
3267.064620,0.015792
3267.305678,0.015668
3267.546737,0.015681
3267.787795,0.015802
3268.028854,0.015857
3268.269912,0.015788
3268.510971,0.015695
3268.752029,0.015703
3268.993087,0.015864
3269.234146,0.016143
3269.475204,0.016396
3269.716263,0.016426
3269.957321,0.016199
3270.198379,0.015920
3270.439438,0.015855
3270.680496,0.016035
3270.921555,0.016183
3271.162613,0.016120
3271.403671,0.015974
3271.644730,0.015860
3271.885788,0.015798
3272.126847,0.015840
3272.367905,0.015974
3272.608963,0.016140
3272.850022,0.016343
3273.091080,0.016464
3273.332139,0.016212
3273.573197,0.015652
3273.814256,0.015381
3274.055314,0.015682
3274.296372,0.016149
3274.537431,0.016354
3274.778489,0.016182
3275.019548,0.015831
3275.260606,0.015637
3275.501664,0.015667
3275.742723,0.015688
3275.983781,0.015621
3276.224840,0.015683
3276.465898,0.015954
3276.706956,0.016143
3276.948015,0.016084
3277.189073,0.015944
3277.430132,0.015891
3277.671190,0.015957
3277.912248,0.016028
3278.153307,0.015994
3278.394365,0.015975
3278.635424,0.016096
3278.876482,0.016253
3279.117541,0.016319
3279.358599,0.016240
3279.599657,0.016042
3279.840716,0.015898
3280.081774,0.015905
3280.322833,0.015936
3280.563891,0.015971
3280.804949,0.016045
3281.046008,0.015963
3281.287066,0.015694
3281.528125,0.015588
3281.769183,0.015824
3282.010241,0.016217
3282.251300,0.016540
3282.492358,0.016665
3282.733417,0.016566
3282.974475,0.016369
3283.215533,0.016280
3283.456592,0.016285
3283.697650,0.016173
3283.938709,0.015897
3284.179767,0.015623
3284.420826,0.015509
3284.661884,0.015598
3284.902942,0.015828
3285.144001,0.016075
3285.385059,0.016160
3285.626118,0.016024
3285.867176,0.015873
3286.108234,0.015857
3286.349293,0.015911
3286.590351,0.016016
3286.831410,0.016158
3287.072468,0.016219
3287.313526,0.016172
3287.554585,0.016065
3287.795643,0.015885
3288.036702,0.015680
3288.277760,0.015643
3288.518818,0.015877
3288.759877,0.016136
3289.000935,0.016149
3289.241994,0.016124
3289.483052,0.016317
3289.724111,0.016446
3289.965169,0.016196
3290.206227,0.015759
3290.447286,0.015463
3290.688344,0.015420
3290.929403,0.015628
3291.170461,0.015985
3291.411519,0.016278
3291.652578,0.016438
3291.893636,0.016571
3292.134695,0.016617
3292.375753,0.016411
3292.616811,0.016103
3292.857870,0.016000
3293.098928,0.016025
3293.339987,0.015899
3293.581045,0.015687
3293.822104,0.015606
3294.063162,0.015682
3294.304220,0.015944
3294.545279,0.016352
3294.786337,0.016589
3295.027396,0.016477
3295.268454,0.016251
3295.509512,0.016172
3295.750571,0.016242
3295.991629,0.016359
3296.232688,0.016464
3296.473746,0.016471
3296.714804,0.016307
3296.955863,0.016083
3297.196921,0.015969
3297.437980,0.016018
3297.679038,0.016128
3297.920096,0.016084
3298.161155,0.015863
3298.402213,0.015720
3298.643272,0.015792
3298.884330,0.015989
3299.125389,0.016167
3299.366447,0.016198
3299.607505,0.016118
3299.848564,0.016066
3300.089622,0.016064
3300.330681,0.016064
3300.571739,0.016120
3300.812797,0.016311
3301.053856,0.016621
3301.294914,0.016953
3301.535973,0.017096
3301.777031,0.016865
3302.018089,0.016410
3302.259148,0.016077
3302.500206,0.016031
3302.741265,0.016221
3302.982323,0.016518
3303.223381,0.016830
3303.464440,0.017127
3303.705498,0.017392
3303.946557,0.017551
3304.187615,0.017483
3304.428674,0.017150
3304.669732,0.016668
3304.910790,0.016245
3305.151849,0.016010
3305.392907,0.015939
3305.633966,0.015974
3305.875024,0.016092
3306.116082,0.016269
3306.357141,0.016435
3306.598199,0.016502
3306.839258,0.016528
3307.080316,0.016678
3307.321374,0.016888
3307.562433,0.016901
3307.803491,0.016731
3308.044550,0.016630
3308.285608,0.016617
3308.526666,0.016536
3308.767725,0.016443
3309.008783,0.016515
3309.249842,0.016708
3309.490900,0.016832
3309.731959,0.016794
3309.973017,0.016639
3310.214075,0.016449
3310.455134,0.016191
3310.696192,0.015860
3310.937251,0.015696
3311.178309,0.015817
3311.419367,0.016009
3311.660426,0.016173
3311.901484,0.016407
3312.142543,0.016654
3312.383601,0.016754
3312.624659,0.016708
3312.865718,0.016575
3313.106776,0.016366
3313.347835,0.016189
3313.588893,0.016185
3313.829951,0.016323
3314.071010,0.016535
3314.312068,0.016744
3314.553127,0.016812
3314.794185,0.016774
3315.035244,0.016792
3315.276302,0.016881
3315.517360,0.016986
3315.758419,0.017058
3315.999477,0.016997
3316.240536,0.016785
3316.481594,0.016605
3316.722652,0.016676
3316.963711,0.016919
3317.204769,0.017015
3317.445828,0.016833
3317.686886,0.016502
3317.927944,0.016150
3318.169003,0.015876
3318.410061,0.015872
3318.651120,0.016209
3318.892178,0.016638
3319.133236,0.016888
3319.374295,0.016916
3319.615353,0.016804
3319.856412,0.016690
3320.097470,0.016659
3320.338529,0.016700
3320.579587,0.016823
3320.820645,0.016961
3321.061704,0.016941
3321.302762,0.016778
3321.543821,0.016739
3321.784879,0.016961
3322.025937,0.017164
3322.266996,0.017031
3322.508054,0.016718
3322.749113,0.016588
3322.990171,0.016676
3323.231229,0.016740
3323.472288,0.016605
3323.713346,0.016301
3323.954405,0.016019
3324.195463,0.015911
3324.436521,0.015956
3324.677580,0.016086
3324.918638,0.016310
3325.159697,0.016607
3325.400755,0.016940
3325.641814,0.017309
3325.882872,0.017563
3326.123930,0.017472
3326.364989,0.017095
3326.606047,0.016717
3326.847106,0.016526
3327.088164,0.016567
3327.329222,0.016763
3327.570281,0.016994
3327.811339,0.017207
3328.052398,0.017319
3328.293456,0.017229
3328.534514,0.017014
3328.775573,0.016843
3329.016631,0.016755
3329.257690,0.016643
3329.498748,0.016458
3329.739806,0.016394
3329.980865,0.016585
3330.221923,0.016838
3330.462982,0.017007
3330.704040,0.017104
3330.945099,0.017010
3331.186157,0.016616
3331.427215,0.016152
3331.668274,0.015994
3331.909332,0.016176
3332.150391,0.016389
3332.391449,0.016446
3332.632507,0.016394
3332.873566,0.016291
3333.114624,0.016180
3333.355683,0.016127
3333.596741,0.016234
3333.837799,0.016550
3334.078858,0.016866
3334.319916,0.016931
3334.560975,0.016871
3334.802033,0.016864
3335.043091,0.016816
3335.284150,0.016783
3335.525208,0.016909
3335.766267,0.017067
3336.007325,0.017159
3336.248384,0.017230
3336.489442,0.017186
3336.730500,0.017033
3336.971559,0.017036
3337.212617,0.017234
3337.453676,0.017383
3337.694734,0.017398
3337.935792,0.017320
3338.176851,0.017139
3338.417909,0.016961
3338.658968,0.016959
3338.900026,0.017086
3339.141084,0.017142
3339.382143,0.017059
3339.623201,0.016973
3339.864260,0.017013
3340.105318,0.017126
3340.346376,0.017202
3340.587435,0.017240
3340.828493,0.017239
3341.069552,0.017119
3341.310610,0.016869
3341.551669,0.016616
3341.792727,0.016490
3342.033785,0.016516
3342.274844,0.016607
3342.515902,0.016694
3342.756961,0.016819
3342.998019,0.016952
3343.239077,0.016962
3343.480136,0.016898
3343.721194,0.016961
3343.962253,0.017153
3344.203311,0.017319
3344.444369,0.017406
3344.685428,0.017423
3344.926486,0.017370
3345.167545,0.017255
3345.408603,0.017109
3345.649661,0.017004
3345.890720,0.016944
3346.131778,0.016879
3346.372837,0.016854
3346.613895,0.016857
3346.854954,0.016736
3347.096012,0.016510
3347.337070,0.016375
3347.578129,0.016385
3347.819187,0.016472
3348.060246,0.016602
3348.301304,0.016714
3348.542362,0.016780
3348.783421,0.016918
3349.024479,0.017203
3349.265538,0.017541
3349.506596,0.017810
3349.747654,0.017952
3349.988713,0.017940
3350.229771,0.017787
3350.470830,0.017584
3350.711888,0.017402
3350.952946,0.017214
3351.194005,0.017053
3351.435063,0.017082
3351.676122,0.017287
3351.917180,0.017364
3352.158239,0.017130
3352.399297,0.016782
3352.640355,0.016570
3352.881414,0.016544
3353.122472,0.016733
3353.363531,0.017214
3353.604589,0.017792
3353.845647,0.018045
3354.086706,0.017849
3354.327764,0.017458
3354.568823,0.017149
3354.809881,0.016978
3355.050939,0.016832
3355.291998,0.016717
3355.533056,0.016734
3355.774115,0.016757
3356.015173,0.016646
3356.256231,0.016584
3356.497290,0.016746
3356.738348,0.016964
3356.979407,0.017000
3357.220465,0.016920
3357.461524,0.016893
3357.702582,0.016911
3357.943640,0.016985
3358.184699,0.017193
3358.425757,0.017428
3358.666816,0.017503
3358.907874,0.017403
3359.148932,0.017256
3359.389991,0.017202
3359.631049,0.017281
3359.872108,0.017392
3360.113166,0.017425
3360.354224,0.017358
3360.595283,0.017221
3360.836341,0.017101
3361.077400,0.017062
3361.318458,0.017013
3361.559516,0.016804
3361.800575,0.016492
3362.041633,0.016320
3362.282692,0.016425
3362.523750,0.016700
3362.764809,0.016873
3363.005867,0.016805
3363.246925,0.016724
3363.487984,0.016878
3363.729042,0.017106
3363.970101,0.017131
3364.211159,0.017001
3364.452217,0.016924
3364.693276,0.016932
3364.934334,0.017004
3365.175393,0.017125
3365.416451,0.017176
3365.657509,0.017159
3365.898568,0.017241
3366.139626,0.017341
3366.380685,0.017229
3366.621743,0.016944
3366.862801,0.016735
3367.103860,0.016810
3367.344918,0.017096
3367.585977,0.017278
3367.827035,0.017243
3368.068094,0.017181
3368.309152,0.017187
3368.550210,0.017179
3368.791269,0.017185
3369.032327,0.017346
3369.273386,0.017608
3369.514444,0.017760
3369.755502,0.017660
3369.996561,0.017315
3370.237619,0.016936
3370.478678,0.016765
3370.719736,0.016777
3370.960794,0.016804
3371.201853,0.016866
3371.442911,0.016967
3371.683970,0.016905
3371.925028,0.016675
3372.166086,0.016511
3372.407145,0.016415
3372.648203,0.016346
3372.889262,0.016464
3373.130320,0.016689
3373.371379,0.016754
3373.612437,0.016692
3373.853495,0.016642
3374.094554,0.016626
3374.335612,0.016717
3374.576671,0.016964
3374.817729,0.017256
3375.058787,0.017446
3375.299846,0.017494
3375.540904,0.017522
3375.781963,0.017594
3376.023021,0.017467
3376.264079,0.016978
3376.505138,0.016471
3376.746196,0.016415
3376.987255,0.016809
3377.228313,0.017256
3377.469371,0.017451
3377.710430,0.017423
3377.951488,0.017368
3378.192547,0.017423
3378.433605,0.017548
3378.674664,0.017564
3378.915722,0.017407
3379.156780,0.017176
3379.397839,0.016923
3379.638897,0.016728
3379.879956,0.016779
3380.121014,0.017018
3380.362072,0.017091
3380.603131,0.016890
3380.844189,0.016691
3381.085248,0.016678
3381.326306,0.016744
3381.567364,0.016765
3381.808423,0.016786
3382.049481,0.016867
3382.290540,0.016941
3382.531598,0.016912
3382.772657,0.016817
3383.013715,0.016774
3383.254773,0.016801
3383.495832,0.016869
3383.736890,0.017032
3383.977949,0.017248
3384.219007,0.017355
3384.460065,0.017351
3384.701124,0.017361
3384.942182,0.017389
3385.183241,0.017307
3385.424299,0.017022
3385.665357,0.016656
3385.906416,0.016479
3386.147474,0.016599
3386.388533,0.016915
3386.629591,0.017242
3386.870649,0.017298
3387.111708,0.016963
3387.352766,0.016595
3387.593825,0.016618
3387.834883,0.016946
3388.075942,0.017225
3388.317000,0.017261
3388.558058,0.017075
3388.799117,0.016877
3389.040175,0.016870
3389.281234,0.017026
3389.522292,0.017151
3389.763350,0.017124
3390.004409,0.016949
3390.245467,0.016646
3390.486526,0.016300
3390.727584,0.016113
3390.968642,0.016201
3391.209701,0.016459
3391.450759,0.016726
3391.691818,0.016881
3391.932876,0.016793
3392.173934,0.016450
3392.414993,0.016125
3392.656051,0.016110
3392.897110,0.016375
3393.138168,0.016699
3393.379227,0.016928
3393.620285,0.017082
3393.861343,0.017222
3394.102402,0.017259
3394.343460,0.017130
3394.584519,0.017031
3394.825577,0.017093
3395.066635,0.017174
3395.307694,0.017213
3395.548752,0.017317
3395.789811,0.017427
3396.030869,0.017433
3396.271927,0.017474
3396.512986,0.017574
3396.754044,0.017469
3396.995103,0.017148
3397.236161,0.016931
3397.477219,0.016900
3397.718278,0.016853
3397.959336,0.016758
3398.200395,0.016749
3398.441453,0.016849
3398.682512,0.016941
3398.923570,0.016951
3399.164628,0.016944
3399.405687,0.017079
3399.646745,0.017395
3399.887804,0.017673
3400.128862,0.017707
3400.369920,0.017531
3400.610979,0.017301
3400.852037,0.017141
3401.093096,0.017054
3401.334154,0.016970
3401.575212,0.016867
3401.816271,0.016792
3402.057329,0.016750
3402.298388,0.016681
3402.539446,0.016680
3402.780504,0.016920
3403.021563,0.017276
3403.262621,0.017459
3403.503680,0.017402
3403.744738,0.017240
3403.985797,0.017104
3404.226855,0.017001
3404.467913,0.016894
3404.708972,0.016783
3404.950030,0.016726
3405.191089,0.016818
3405.432147,0.017042
3405.673205,0.017190
3405.914264,0.017139
3406.155322,0.017080
3406.396381,0.017232
3406.637439,0.017492
3406.878497,0.017588
3407.119556,0.017472
3407.360614,0.017358
3407.601673,0.017366
3407.842731,0.017322
3408.083789,0.017073
3408.324848,0.016721
3408.565906,0.016406
3408.806965,0.016282
3409.048023,0.016562
3409.289082,0.017115
3409.530140,0.017452
3409.771198,0.017370
3410.012257,0.017140
3410.253315,0.017028
3410.494374,0.017053
3410.735432,0.017143
3410.976490,0.017158
3411.217549,0.016979
3411.458607,0.016743
3411.699666,0.016693
3411.940724,0.016837
3412.181782,0.016987
3412.422841,0.016994
3412.663899,0.016860
3412.904958,0.016701
3413.146016,0.016595
3413.387074,0.016504
3413.628133,0.016413
3413.869191,0.016490
3414.110250,0.016886
3414.351308,0.017410
3414.592367,0.017668
3414.833425,0.017502
3415.074483,0.017157
3415.315542,0.016972
3415.556600,0.017022
3415.797659,0.017156
3416.038717,0.017200
3416.279775,0.017088
3416.520834,0.016963
3416.761892,0.016987
3417.002951,0.017110
3417.244009,0.017153
3417.485067,0.017015
3417.726126,0.016827
3417.967184,0.016873
3418.208243,0.017146
3418.449301,0.017245
3418.690359,0.017038
3418.931418,0.016851
3419.172476,0.016783
3419.413535,0.016633
3419.654593,0.016421
3419.895652,0.016235
3420.136710,0.015842
3420.377768,0.015199
3420.618827,0.014906
3420.859885,0.015250
3421.100944,0.015808
3421.342002,0.016296
3421.583060,0.016673
3421.824119,0.016870
3422.065177,0.016895
3422.306236,0.016919
3422.547294,0.017015
3422.788352,0.017018
3423.029411,0.016853
3423.270469,0.016782
3423.511528,0.016993
3423.752586,0.017220
3423.993644,0.017145
3424.234703,0.016846
3424.475761,0.016597
3424.716820,0.016498
3424.957878,0.016526
3425.198937,0.016688
3425.439995,0.016944
3425.681053,0.017191
3425.922112,0.017353
3426.163170,0.017338
3426.404229,0.017090
3426.645287,0.016719
3426.886345,0.016431
3427.127404,0.016347
3427.368462,0.016418
3427.609521,0.016506
3427.850579,0.016567
3428.091637,0.016661
3428.332696,0.016771
3428.573754,0.016867
3428.814813,0.017052
3429.055871,0.017351
3429.296929,0.017547
3429.537988,0.017476
3429.779046,0.017253
3430.020105,0.017071
3430.261163,0.016904
3430.502222,0.016596
3430.743280,0.016274
3430.984338,0.016312
3431.225397,0.016656
3431.466455,0.016842
3431.707514,0.016773
3431.948572,0.016719
3432.189630,0.016795
3432.430689,0.016951
3432.671747,0.017156
3432.912806,0.017308
3433.153864,0.017276
3433.394922,0.017071
3433.635981,0.016809
3433.877039,0.016644
3434.118098,0.016659
3434.359156,0.016769
3434.600214,0.016878
3434.841273,0.016904
3435.082331,0.016703
3435.323390,0.016349
3435.564448,0.016213
3435.805507,0.016440
3436.046565,0.016716
3436.287623,0.016763
3436.528682,0.016652
3436.769740,0.016573
3437.010799,0.016581
3437.251857,0.016608
3437.492915,0.016631
3437.733974,0.016756
3437.975032,0.017038
3438.216091,0.017251
3438.457149,0.017125
3438.698207,0.016864
3438.939266,0.016893
3439.180324,0.017097
3439.421383,0.016956
3439.662441,0.016411
3439.903499,0.016001
3440.144558,0.016119
3440.385616,0.016549
3440.626675,0.016831
3440.867733,0.016797
3441.108792,0.016650
3441.349850,0.016629
3441.590908,0.016749
3441.831967,0.016886
3442.073025,0.016899
3442.314084,0.016735
3442.555142,0.016586
3442.796200,0.016605
3443.037259,0.016679
3443.278317,0.016723
3443.519376,0.016738
3443.760434,0.016699
3444.001492,0.016592
3444.242551,0.016462
3444.483609,0.016473
3444.724668,0.016677
3444.965726,0.016802
3445.206784,0.016726
3445.447843,0.016744
3445.688901,0.016989
3445.929960,0.017207
3446.171018,0.017140
3446.412077,0.016764
3446.653135,0.016137
3446.894193,0.015355
3447.135252,0.015074
3447.376310,0.015757
3447.617369,0.016563
3447.858427,0.016892
3448.099485,0.016803
3448.340544,0.016562
3448.581602,0.016491
3448.822661,0.016747
3449.063719,0.017172
3449.304777,0.017497
3449.545836,0.017465
3449.786894,0.016990
3450.027953,0.016451
3450.269011,0.016339
3450.510069,0.016631
3450.751128,0.017006
3450.992186,0.017265
3451.233245,0.017239
3451.474303,0.016839
3451.715362,0.016280
3451.956420,0.015866
3452.197478,0.015672
3452.438537,0.015624
3452.679595,0.015760
3452.920654,0.016197
3453.161712,0.016787
3453.402770,0.017100
3453.643829,0.016967
3453.884887,0.016742
3454.125946,0.016769
3454.367004,0.016852
3454.608062,0.016687
3454.849121,0.016508
3455.090179,0.016698
3455.331238,0.017129
3455.572296,0.017398
3455.813354,0.017297
3456.054413,0.016932
3456.295471,0.016608
3456.536530,0.016523
3456.777588,0.016558
3457.018647,0.016492
3457.259705,0.016343
3457.500763,0.016309
3457.741822,0.016401
3457.982880,0.016499
3458.223939,0.016621
3458.464997,0.016765
3458.706055,0.016853
3458.947114,0.016963
3459.188172,0.017124
3459.429231,0.017162
3459.670289,0.017009
3459.911347,0.016777
3460.152406,0.016522
3460.393464,0.016290
3460.634523,0.016223
3460.875581,0.016364
3461.116639,0.016511
3461.357698,0.016445
3461.598756,0.016252
3461.839815,0.016157
3462.080873,0.016099
3462.321932,0.015848
3462.562990,0.015581
3462.804048,0.015818
3463.045107,0.016526
3463.286165,0.017157
3463.527224,0.017404
3463.768282,0.017320
3464.009340,0.017087
3464.250399,0.016812
3464.491457,0.016511
3464.732516,0.016336
3464.973574,0.016500
3465.214632,0.016867
3465.455691,0.017038
3465.696749,0.016915
3465.937808,0.016672
3466.178866,0.016418
3466.419924,0.016245
3466.660983,0.016165
3466.902041,0.016072
3467.143100,0.015966
3467.384158,0.015901
3467.625217,0.015982
3467.866275,0.016311
3468.107333,0.016682
3468.348392,0.016849
3468.589450,0.016914
3468.830509,0.016991
3469.071567,0.016951
3469.312625,0.016752
3469.553684,0.016614
3469.794742,0.016700
3470.035801,0.016821
3470.276859,0.016782
3470.517917,0.016727
3470.758976,0.016768
3471.000034,0.016817
3471.241093,0.016864
3471.482151,0.016882
3471.723210,0.016782
3471.964268,0.016646
3472.205326,0.016616
3472.446385,0.016630
3472.687443,0.016596
3472.928502,0.016606
3473.169560,0.016731
3473.410618,0.016876
3473.651677,0.016971
3473.892735,0.016977
3474.133794,0.016772
3474.374852,0.016373
3474.615910,0.016035
3474.856969,0.015981
3475.098027,0.016211
3475.339086,0.016452
3475.580144,0.016406
3475.821202,0.016164
3476.062261,0.016125
3476.303319,0.016472
3476.544378,0.016978
3476.785436,0.017285
3477.026495,0.017226
3477.267553,0.017002
3477.508611,0.016926
3477.749670,0.016962
3477.990728,0.016860
3478.231787,0.016689
3478.472845,0.016699
3478.713903,0.016814
3478.954962,0.016883
3479.196020,0.017000
3479.437079,0.017175
3479.678137,0.017229
3479.919195,0.017098
3480.160254,0.016742
3480.401312,0.016104
3480.642371,0.015542
3480.883429,0.015626
3481.124487,0.016263
3481.365546,0.016862
3481.606604,0.016958
3481.847663,0.016325
3482.088721,0.015158
3482.329780,0.014459
3482.570838,0.014911
3482.811896,0.015806
3483.052955,0.016399
3483.294013,0.016598
3483.535072,0.016717
3483.776130,0.016906
3484.017188,0.016926
3484.258247,0.016652
3484.499305,0.016329
3484.740364,0.016192
3484.981422,0.016290
3485.222480,0.016494
3485.463539,0.016515
3485.704597,0.016311
3485.945656,0.016232
3486.186714,0.016385
3486.427772,0.016523
3486.668831,0.016637
3486.909889,0.016851
3487.150948,0.016973
3487.392006,0.016796
3487.633065,0.016369
3487.874123,0.015886
3488.115181,0.015773
3488.356240,0.016212
3488.597298,0.016701
3488.838357,0.016864
3489.079415,0.016780
3489.320473,0.016674
3489.561532,0.016692
3489.802590,0.016798
3490.043649,0.016837
3490.284707,0.016688
3490.525765,0.016430
3490.766824,0.016332
3491.007882,0.016562
3491.248941,0.016969
3491.489999,0.017214
3491.731057,0.017127
3491.972116,0.016884
3492.213174,0.016687
3492.454233,0.016564
3492.695291,0.016580
3492.936350,0.016720
3493.177408,0.016742
3493.418466,0.016551
3493.659525,0.016406
3493.900583,0.016503
3494.141642,0.016678
3494.382700,0.016766
3494.623758,0.016869
3494.864817,0.017004
3495.105875,0.016973
3495.346934,0.016814
3495.587992,0.016792
3495.829050,0.016903
3496.070109,0.016825
3496.311167,0.016294
3496.552226,0.015598
3496.793284,0.015425
3497.034342,0.015822
3497.275401,0.016232
3497.516459,0.016321
3497.757518,0.016233
3497.998576,0.016247
3498.239635,0.016313
3498.480693,0.016225
3498.721751,0.016051
3498.962810,0.016034
3499.203868,0.016214
3499.444927,0.016364
3499.685985,0.016385
3499.927043,0.016513
3500.168102,0.016857
3500.409160,0.017216
3500.650219,0.017466
3500.891277,0.017624
3501.132335,0.017625
3501.373394,0.017404
3501.614452,0.017124
3501.855511,0.017024
3502.096569,0.017028
3502.337627,0.016848
3502.578686,0.016362
3502.819744,0.015657
3503.060803,0.015019
3503.301861,0.015103
3503.542920,0.016007
3503.783978,0.016871
3504.025036,0.017010
3504.266095,0.016380
3504.507153,0.015599
3504.748212,0.015371
3504.989270,0.015754
3505.230328,0.016155
3505.471387,0.016181
3505.712445,0.016070
3505.953504,0.016148
3506.194562,0.016329
3506.435620,0.016430
3506.676679,0.016496
3506.917737,0.016641
3507.158796,0.016864
3507.399854,0.017092
3507.640912,0.017259
3507.881971,0.017338
3508.123029,0.017330
3508.364088,0.017126
3508.605146,0.016621
3508.846205,0.016128
3509.087263,0.015988
3509.328321,0.016040
3509.569380,0.016123
3509.810438,0.016361
3510.051497,0.016753
3510.292555,0.017127
3510.533613,0.017284
3510.774672,0.017321
3511.015730,0.017445
3511.256789,0.017401
3511.497847,0.016953
3511.738905,0.016480
3511.979964,0.016304
3512.221022,0.016289
3512.462081,0.016376
3512.703139,0.016635
3512.944197,0.016943
3513.185256,0.017056
3513.426314,0.016884
3513.667373,0.016565
3513.908431,0.016347
3514.149490,0.016362
3514.390548,0.016580
3514.631606,0.016937
3514.872665,0.017321
3515.113723,0.017562
3515.354782,0.017595
3515.595840,0.017494
3515.836898,0.017425
3516.077957,0.017439
3516.319015,0.017366
3516.560074,0.017213
